Abbas_Kiarostami_0001.jpg,"('happy', 0.08055761456489563)","('surprised', 0.20473913848400116)","('scared', 0.10763446241617203)","('sad', 0.2096271812915802)","('angry', 0.09829995781183243)","('disgusted', 0.06007259711623192)","('pensive', 0.2390691041946411)"
Abba_Eban_0001.jpg,"('happy', 0.06493767350912094)","('surprised', 0.05236103758215904)","('scared', 0.13336600363254547)","('sad', 0.22700779139995575)","('angry', 0.09408543258905411)","('disgusted', 0.09722303599119186)","('pensive', 0.3310190439224243)"
Abdel_Aziz_Al-Hakim_0001.jpg,"('happy', 0.4772002696990967)","('surprised', 0.1487657129764557)","('scared', 0.0668342113494873)","('sad', 0.17362909018993378)","('angry', 0.024723967537283897)","('disgusted', 0.036332350224256516)","('pensive', 0.0725143700838089)"
Abdel_Madi_Shabneh_0001.jpg,"('happy', 0.24656932055950165)","('surprised', 0.052822764962911606)","('scared', 0.09006629139184952)","('sad', 0.16930808126926422)","('angry', 0.13944923877716064)","('disgusted', 0.11481572687625885)","('pensive', 0.18696852028369904)"
Abdel_Nasser_Assidi_0001.jpg,"('happy', 0.18017280101776123)","('surprised', 0.16054943203926086)","('scared', 0.0787658840417862)","('sad', 0.09621411561965942)","('angry', 0.28079766035079956)","('disgusted', 0.042581308633089066)","('pensive', 0.16091886162757874)"
Abdel_Nasser_Assidi_0002.jpg,"('happy', 0.08965727686882019)","('surprised', 0.23261938989162445)","('scared', 0.1450379341840744)","('sad', 0.1186685785651207)","('angry', 0.2501589357852936)","('disgusted', 0.10345543175935745)","('pensive', 0.06040247902274132)"
Abdoulaye_Wade_0001.jpg,"('happy', 0.1790817528963089)","('surprised', 0.23467408120632172)","('scared', 0.1146700456738472)","('sad', 0.09204985946416855)","('angry', 0.14405936002731323)","('disgusted', 0.06134650111198425)","('pensive', 0.17411844432353973)"
Abdoulaye_Wade_0002.jpg,"('happy', 0.0319674052298069)","('surprised', 0.08802710473537445)","('scared', 0.18488942086696625)","('sad', 0.05796780809760094)","('angry', 0.43490079045295715)","('disgusted', 0.1243755891919136)","('pensive', 0.0778719037771225)"
Abdoulaye_Wade_0003.jpg,"('happy', 0.3587110638618469)","('surprised', 0.08056491613388062)","('scared', 0.1461440622806549)","('sad', 0.08344510197639465)","('angry', 0.12605711817741394)","('disgusted', 0.09441133588552475)","('pensive', 0.110666424036026)"
Abdoulaye_Wade_0004.jpg,"('happy', 0.027658702805638313)","('surprised', 0.052976805716753006)","('scared', 0.06438524276018143)","('sad', 0.05883951857686043)","('angry', 0.2608221769332886)","('disgusted', 0.04287067800760269)","('pensive', 0.49244681000709534)"
Abdulaziz_Kamilov_0001.jpg,"('happy', 0.03573772311210632)","('surprised', 0.0617346428334713)","('scared', 0.0920073390007019)","('sad', 0.05194910988211632)","('angry', 0.32405614852905273)","('disgusted', 0.10142934322357178)","('pensive', 0.33308568596839905)"
Abdullah_0001.jpg,"('happy', 0.11975200474262238)","('surprised', 0.2934969663619995)","('scared', 0.17340828478336334)","('sad', 0.1743105947971344)","('angry', 0.10918757319450378)","('disgusted', 0.07439202815294266)","('pensive', 0.05545242875814438)"
Abdullah_0002.jpg,"('happy', 0.015153370797634125)","('surprised', 0.13481730222702026)","('scared', 0.2547014057636261)","('sad', 0.223897323012352)","('angry', 0.235578715801239)","('disgusted', 0.08598849922418594)","('pensive', 0.04986342787742615)"
Abdullah_0003.jpg,"('happy', 0.02627580799162388)","('surprised', 0.3838402032852173)","('scared', 0.18431051075458527)","('sad', 0.16159220039844513)","('angry', 0.11109384894371033)","('disgusted', 0.04233021289110184)","('pensive', 0.09055721759796143)"
Abdullah_0004.jpg,"('happy', 0.030179321765899658)","('surprised', 0.3517966866493225)","('scared', 0.22096148133277893)","('sad', 0.11978849023580551)","('angry', 0.1649554967880249)","('disgusted', 0.059098053723573685)","('pensive', 0.053220443427562714)"
Abdullah_Ahmad_Badawi_0001.jpg,"('happy', 0.022293314337730408)","('surprised', 0.15648318827152252)","('scared', 0.07933132350444794)","('sad', 0.15252277255058289)","('angry', 0.147643581032753)","('disgusted', 0.07469992339611053)","('pensive', 0.36702588200569153)"
Abdullah_al-Attiyah_0003.jpg,"('happy', 0.5703952312469482)","('surprised', 0.16504043340682983)","('scared', 0.07598258554935455)","('sad', 0.07183260470628738)","('angry', 0.05162089690566063)","('disgusted', 0.031711310148239136)","('pensive', 0.033416926860809326)"
Abdullah_Gul_0001.jpg,"('happy', 0.06996861845254898)","('surprised', 0.2899598777294159)","('scared', 0.13028870522975922)","('sad', 0.17057375609874725)","('angry', 0.11950082331895828)","('disgusted', 0.025609657168388367)","('pensive', 0.19409851729869843)"
Abdullah_Gul_0002.jpg,"('happy', 0.11248686164617538)","('surprised', 0.3412625193595886)","('scared', 0.09444507211446762)","('sad', 0.1356695294380188)","('angry', 0.1806698739528656)","('disgusted', 0.08761956542730331)","('pensive', 0.04784655198454857)"
Abdullah_Gul_0003.jpg,"('happy', 0.1577286422252655)","('surprised', 0.22961992025375366)","('scared', 0.11266059428453445)","('sad', 0.186377614736557)","('angry', 0.14149603247642517)","('disgusted', 0.10051653534173965)","('pensive', 0.07160064578056335)"
Abdullah_Gul_0004.jpg,"('happy', 0.279999315738678)","('surprised', 0.23135317862033844)","('scared', 0.2294241040945053)","('sad', 0.1238408163189888)","('angry', 0.05034724995493889)","('disgusted', 0.04745635390281677)","('pensive', 0.03757903352379799)"
Abdullah_Gul_0005.jpg,"('happy', 0.2651640474796295)","('surprised', 0.21023105084896088)","('scared', 0.10466094315052032)","('sad', 0.11774194240570068)","('angry', 0.14616040885448456)","('disgusted', 0.0798553079366684)","('pensive', 0.07618626207113266)"
Abdullah_Gul_0006.jpg,"('happy', 0.29696500301361084)","('surprised', 0.1375466138124466)","('scared', 0.12135066092014313)","('sad', 0.1392170935869217)","('angry', 0.09986375272274017)","('disgusted', 0.11465541273355484)","('pensive', 0.09040145576000214)"
Abdullah_Gul_0007.jpg,"('happy', 0.07470545172691345)","('surprised', 0.2382962703704834)","('scared', 0.2311343401670456)","('sad', 0.1664445698261261)","('angry', 0.1403810977935791)","('disgusted', 0.08805223554372787)","('pensive', 0.060986071825027466)"
Abdullah_Gul_0008.jpg,"('happy', 0.04642375931143761)","('surprised', 0.29562437534332275)","('scared', 0.13691522181034088)","('sad', 0.14519168436527252)","('angry', 0.14081723988056183)","('disgusted', 0.12387698888778687)","('pensive', 0.11115068942308426)"
Abdullah_Gul_0009.jpg,"('happy', 0.07757922261953354)","('surprised', 0.19455449283123016)","('scared', 0.08947812765836716)","('sad', 0.11319273710250854)","('angry', 0.3834662437438965)","('disgusted', 0.07575623691082001)","('pensive', 0.06597287952899933)"
Abdullah_Gul_0010.jpg,"('happy', 0.04905222728848457)","('surprised', 0.32149195671081543)","('scared', 0.05646103248000145)","('sad', 0.05850650370121002)","('angry', 0.4185079336166382)","('disgusted', 0.0699072852730751)","('pensive', 0.026073114946484566)"
Abdullah_Gul_0011.jpg,"('happy', 0.033769335597753525)","('surprised', 0.1406843662261963)","('scared', 0.06745283305644989)","('sad', 0.08021704852581024)","('angry', 0.4537511467933655)","('disgusted', 0.13948017358779907)","('pensive', 0.08464515954256058)"
Abdullah_Gul_0012.jpg,"('happy', 0.08445446193218231)","('surprised', 0.1861649453639984)","('scared', 0.06814395636320114)","('sad', 0.2830604314804077)","('angry', 0.21768832206726074)","('disgusted', 0.07488461583852768)","('pensive', 0.08560317009687424)"
Abdullah_Gul_0013.jpg,"('happy', 0.09114041179418564)","('surprised', 0.1531008929014206)","('scared', 0.11618922650814056)","('sad', 0.1859310418367386)","('angry', 0.1610652655363083)","('disgusted', 0.19837722182273865)","('pensive', 0.09419597685337067)"
Abdullah_Gul_0014.jpg,"('happy', 0.13707655668258667)","('surprised', 0.19396115839481354)","('scared', 0.10900799185037613)","('sad', 0.18815143406391144)","('angry', 0.17408433556556702)","('disgusted', 0.1315760463476181)","('pensive', 0.06614254415035248)"
Abdullah_Gul_0016.jpg,"('happy', 0.12433381378650665)","('surprised', 0.18669059872627258)","('scared', 0.17957831919193268)","('sad', 0.11255357414484024)","('angry', 0.23294812440872192)","('disgusted', 0.12261649966239929)","('pensive', 0.04127911105751991)"
Abdullah_Gul_0017.jpg,"('happy', 0.10578734427690506)","('surprised', 0.27002668380737305)","('scared', 0.04293437302112579)","('sad', 0.27237147092819214)","('angry', 0.06561611592769623)","('disgusted', 0.038097430020570755)","('pensive', 0.20516665279865265)"
Abdullah_Gul_0018.jpg,"('happy', 0.11180943995714188)","('surprised', 0.18070262670516968)","('scared', 0.1984887570142746)","('sad', 0.16439014673233032)","('angry', 0.14533662796020508)","('disgusted', 0.12821388244628906)","('pensive', 0.0710584744811058)"
Abdullah_Gul_0019.jpg,"('happy', 0.09319717437028885)","('surprised', 0.17886817455291748)","('scared', 0.07714242488145828)","('sad', 0.12154135853052139)","('angry', 0.30141621828079224)","('disgusted', 0.07216253131628036)","('pensive', 0.15567214787006378)"
Abdullah_Nasseef_0001.jpg,"('happy', 0.10232605040073395)","('surprised', 0.30158016085624695)","('scared', 0.06638257205486298)","('sad', 0.15521115064620972)","('angry', 0.1806125044822693)","('disgusted', 0.12906095385551453)","('pensive', 0.06482651829719543)"
Abdullatif_Sener_0001.jpg,"('happy', 0.040564484894275665)","('surprised', 0.24268832802772522)","('scared', 0.07599257677793503)","('sad', 0.10534517467021942)","('angry', 0.2456413358449936)","('disgusted', 0.03739820048213005)","('pensive', 0.25236988067626953)"
Abdullatif_Sener_0002.jpg,"('happy', 0.03496849164366722)","('surprised', 0.0739700049161911)","('scared', 0.10087155550718307)","('sad', 0.15713514387607574)","('angry', 0.08149342983961105)","('disgusted', 0.047123778611421585)","('pensive', 0.5044376254081726)"
Abdul_Majeed_Shobokshi_0001.jpg,"('happy', 0.04772011935710907)","('surprised', 0.2493412047624588)","('scared', 0.09415779262781143)","('sad', 0.28381040692329407)","('angry', 0.12107960879802704)","('disgusted', 0.09905422478914261)","('pensive', 0.10483665019273758)"
Abdul_Rahman_0001.jpg,"('happy', 0.08361131697893143)","('surprised', 0.13140340149402618)","('scared', 0.12446364015340805)","('sad', 0.2459714710712433)","('angry', 0.17220118641853333)","('disgusted', 0.05322053283452988)","('pensive', 0.18912851810455322)"
Abel_Aguilar_0001.jpg,"('happy', 0.21108463406562805)","('surprised', 0.07581695914268494)","('scared', 0.1002088412642479)","('sad', 0.1655343919992447)","('angry', 0.2744024693965912)","('disgusted', 0.0721391811966896)","('pensive', 0.10081349313259125)"
Abel_Pacheco_0001.jpg,"('happy', 0.003019050695002079)","('surprised', 0.07111711800098419)","('scared', 0.10955601930618286)","('sad', 0.01575603149831295)","('angry', 0.7582592964172363)","('disgusted', 0.038664527237415314)","('pensive', 0.003627991769462824)"
Abel_Pacheco_0002.jpg,"('happy', 0.13914944231510162)","('surprised', 0.15179793536663055)","('scared', 0.10851696878671646)","('sad', 0.12386787682771683)","('angry', 0.23070743680000305)","('disgusted', 0.06523657590150833)","('pensive', 0.18072377145290375)"
Abel_Pacheco_0003.jpg,"('happy', 0.012450220063328743)","('surprised', 0.1770283430814743)","('scared', 0.15478281676769257)","('sad', 0.1435033679008484)","('angry', 0.4327029585838318)","('disgusted', 0.06579706072807312)","('pensive', 0.013735268265008926)"
Abel_Pacheco_0004.jpg,"('happy', 0.017545029520988464)","('surprised', 0.1303296983242035)","('scared', 0.1516052484512329)","('sad', 0.09389784932136536)","('angry', 0.5051103830337524)","('disgusted', 0.061905331909656525)","('pensive', 0.03960641101002693)"
Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,"('happy', 0.02380920946598053)","('surprised', 0.11457875370979309)","('scared', 0.1668252944946289)","('sad', 0.15777869522571564)","('angry', 0.34830376505851746)","('disgusted', 0.06995847821235657)","('pensive', 0.11874580383300781)"
Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,"('happy', 0.3204239308834076)","('surprised', 0.2830720841884613)","('scared', 0.13740448653697968)","('sad', 0.10080836713314056)","('angry', 0.08709987998008728)","('disgusted', 0.046303678303956985)","('pensive', 0.024887558072805405)"
Abner_Martinez_0001.jpg,"('happy', 0.060238972306251526)","('surprised', 0.07925591617822647)","('scared', 0.07402697205543518)","('sad', 0.02167951501905918)","('angry', 0.7156205773353577)","('disgusted', 0.03564067929983139)","('pensive', 0.013537460006773472)"
Abraham_Foxman_0001.jpg,"('happy', 0.44450441002845764)","('surprised', 0.11488620936870575)","('scared', 0.09610936790704727)","('sad', 0.18739327788352966)","('angry', 0.014431104063987732)","('disgusted', 0.1089402586221695)","('pensive', 0.033735375851392746)"
Aby_Har-Even_0001.jpg,"('happy', 0.16518248617649078)","('surprised', 0.1676391214132309)","('scared', 0.16910547018051147)","('sad', 0.10829232633113861)","('angry', 0.16633930802345276)","('disgusted', 0.13012267649173737)","('pensive', 0.09331858158111572)"
Adam_Ant_0001.jpg,"('happy', 0.025411328300833702)","('surprised', 0.06611821800470352)","('scared', 0.09554149955511093)","('sad', 0.1995457112789154)","('angry', 0.22272270917892456)","('disgusted', 0.12653064727783203)","('pensive', 0.2641298174858093)"
Adam_Freier_0001.jpg,"('happy', 0.02952372282743454)","('surprised', 0.11678373068571091)","('scared', 0.23835788667201996)","('sad', 0.03468223661184311)","('angry', 0.31094488501548767)","('disgusted', 0.14505140483379364)","('pensive', 0.12465611845254898)"
Adam_Herbert_0001.jpg,"('happy', 0.06084488704800606)","('surprised', 0.09093588590621948)","('scared', 0.07926714420318604)","('sad', 0.1050684005022049)","('angry', 0.13460436463356018)","('disgusted', 0.09016714245080948)","('pensive', 0.43911218643188477)"
Adam_Kennedy_0001.jpg,"('happy', 0.054460860788822174)","('surprised', 0.06208401173353195)","('scared', 0.062061164528131485)","('sad', 0.1987154483795166)","('angry', 0.13256530463695526)","('disgusted', 0.04138101264834404)","('pensive', 0.4487321674823761)"
Adam_Mair_0001.jpg,"('happy', 0.1135440394282341)","('surprised', 0.2790718972682953)","('scared', 0.1285771280527115)","('sad', 0.2458234429359436)","('angry', 0.06813327968120575)","('disgusted', 0.054776083678007126)","('pensive', 0.11007416993379593)"
Adam_Rich_0001.jpg,"('happy', 0.06517162919044495)","('surprised', 0.22401008009910583)","('scared', 0.33808550238609314)","('sad', 0.022472720593214035)","('angry', 0.2699558436870575)","('disgusted', 0.06607053428888321)","('pensive', 0.01423372607678175)"
Adam_Sandler_0001.jpg,"('happy', 0.12066835910081863)","('surprised', 0.3242070972919464)","('scared', 0.1373399943113327)","('sad', 0.17890727519989014)","('angry', 0.07965672761201859)","('disgusted', 0.05020390450954437)","('pensive', 0.10901664942502975)"
Adam_Sandler_0002.jpg,"('happy', 0.034452687948942184)","('surprised', 0.2740524113178253)","('scared', 0.1689840853214264)","('sad', 0.08816094696521759)","('angry', 0.12072833627462387)","('disgusted', 0.18004120886325836)","('pensive', 0.1335803121328354)"
Adam_Sandler_0003.jpg,"('happy', 0.03692546486854553)","('surprised', 0.1973092406988144)","('scared', 0.19301669299602509)","('sad', 0.12823738157749176)","('angry', 0.04400205239653587)","('disgusted', 0.13913480937480927)","('pensive', 0.2613743245601654)"
Adam_Sandler_0004.jpg,"('happy', 0.023698993027210236)","('surprised', 0.15840992331504822)","('scared', 0.13478918373584747)","('sad', 0.22363509237766266)","('angry', 0.09975612908601761)","('disgusted', 0.2761635482311249)","('pensive', 0.0835472047328949)"
Adam_Scott_0001.jpg,"('happy', 0.1561088263988495)","('surprised', 0.23444412648677826)","('scared', 0.0951005294919014)","('sad', 0.09921064227819443)","('angry', 0.04330630600452423)","('disgusted', 0.08199772983789444)","('pensive', 0.28983190655708313)"
Adam_Scott_0002.jpg,"('happy', 0.01661250740289688)","('surprised', 0.39704468846321106)","('scared', 0.27829328179359436)","('sad', 0.025525439530611038)","('angry', 0.19248484075069427)","('disgusted', 0.04362119734287262)","('pensive', 0.04641805216670036)"
Adelina_Avila_0001.jpg,"('happy', 0.009314061142504215)","('surprised', 0.2048904001712799)","('scared', 0.1607550084590912)","('sad', 0.1019027978181839)","('angry', 0.4007292091846466)","('disgusted', 0.08634153753519058)","('pensive', 0.03606707230210304)"
Adel_Al-Jubeir_0001.jpg,"('happy', 0.037951450794935226)","('surprised', 0.05942142754793167)","('scared', 0.07279868423938751)","('sad', 0.1577897071838379)","('angry', 0.4210318326950073)","('disgusted', 0.20385882258415222)","('pensive', 0.047147996723651886)"
Adel_Al-Jubeir_0002.jpg,"('happy', 0.03137984126806259)","('surprised', 0.171939879655838)","('scared', 0.36889201402664185)","('sad', 0.1323685646057129)","('angry', 0.09648817032575607)","('disgusted', 0.02909010648727417)","('pensive', 0.1698414534330368)"
Adel_Al-Jubeir_0003.jpg,"('happy', 0.005651294719427824)","('surprised', 0.4262889325618744)","('scared', 0.35602355003356934)","('sad', 0.05487893894314766)","('angry', 0.1025920957326889)","('disgusted', 0.03352085128426552)","('pensive', 0.021044379100203514)"
Adisai_Bodharamik_0001.jpg,"('happy', 0.026417482644319534)","('surprised', 0.40981748700141907)","('scared', 0.3410224914550781)","('sad', 0.0710756927728653)","('angry', 0.06439650058746338)","('disgusted', 0.018933745101094246)","('pensive', 0.06833666563034058)"
Adolfo_Aguilar_Zinser_0001.jpg,"('happy', 0.03347480669617653)","('surprised', 0.13258495926856995)","('scared', 0.20030254125595093)","('sad', 0.11603903770446777)","('angry', 0.3056591749191284)","('disgusted', 0.10650777816772461)","('pensive', 0.1054316982626915)"
Adolfo_Aguilar_Zinser_0002.jpg,"('happy', 0.027914734557271004)","('surprised', 0.2262822687625885)","('scared', 0.17888112366199493)","('sad', 0.1981080025434494)","('angry', 0.05338151007890701)","('disgusted', 0.05678390711545944)","('pensive', 0.2586483061313629)"
Adolfo_Aguilar_Zinser_0003.jpg,"('happy', 0.040188513696193695)","('surprised', 0.3331797420978546)","('scared', 0.14508895576000214)","('sad', 0.15221092104911804)","('angry', 0.0888412743806839)","('disgusted', 0.07037285715341568)","('pensive', 0.17011769115924835)"
Adolfo_Rodriguez_Saa_0001.jpg,"('happy', 0.03554915264248848)","('surprised', 0.32472702860832214)","('scared', 0.21560430526733398)","('sad', 0.1489902287721634)","('angry', 0.11640966683626175)","('disgusted', 0.09382976591587067)","('pensive', 0.0648898109793663)"
Adolfo_Rodriguez_Saa_0002.jpg,"('happy', 0.545963704586029)","('surprised', 0.21750596165657043)","('scared', 0.09196826815605164)","('sad', 0.05285939574241638)","('angry', 0.025122927501797676)","('disgusted', 0.024519996717572212)","('pensive', 0.04205967113375664)"
Adoor_Gopalakarishnan_0001.jpg,"('happy', 0.49722427129745483)","('surprised', 0.15083768963813782)","('scared', 0.1734638512134552)","('sad', 0.06001454219222069)","('angry', 0.06991682946681976)","('disgusted', 0.040921758860349655)","('pensive', 0.007621004246175289)"
Adriana_Lima_0001.jpg,"('happy', 0.03594965487718582)","('surprised', 0.03994632884860039)","('scared', 0.037042535841464996)","('sad', 0.14042240381240845)","('angry', 0.1626208871603012)","('disgusted', 0.031035201624035835)","('pensive', 0.5529829859733582)"
Adriana_Perez_Navarro_0001.jpg,"('happy', 0.002423874568194151)","('surprised', 0.08626097440719604)","('scared', 0.09464000165462494)","('sad', 0.01828625611960888)","('angry', 0.6827102303504944)","('disgusted', 0.1029924750328064)","('pensive', 0.012686152942478657)"
Adrianna_Zuzic_0001.jpg,"('happy', 0.6166635155677795)","('surprised', 0.18407073616981506)","('scared', 0.06472690403461456)","('sad', 0.024635225534439087)","('angry', 0.01651793345808983)","('disgusted', 0.06619617342948914)","('pensive', 0.02718956023454666)"
Adrian_Annus_0001.jpg,"('happy', 0.031054383143782616)","('surprised', 0.10628101229667664)","('scared', 0.13202336430549622)","('sad', 0.20598141849040985)","('angry', 0.10768673568964005)","('disgusted', 0.17711956799030304)","('pensive', 0.23985357582569122)"
Adrian_Fernandez_0001.jpg,"('happy', 0.010064036585390568)","('surprised', 0.006193973124027252)","('scared', 0.02039348892867565)","('sad', 0.10250192880630493)","('angry', 0.08291064947843552)","('disgusted', 0.041501112282276154)","('pensive', 0.736434817314148)"
Adrian_McPherson_0001.jpg,"('happy', 0.13346031308174133)","('surprised', 0.1909489631652832)","('scared', 0.16153228282928467)","('sad', 0.12353825569152832)","('angry', 0.1321893036365509)","('disgusted', 0.10903356224298477)","('pensive', 0.14929723739624023)"
Adrian_McPherson_0002.jpg,"('happy', 0.027896801009774208)","('surprised', 0.12683726847171783)","('scared', 0.14114733040332794)","('sad', 0.047272391617298126)","('angry', 0.3488236367702484)","('disgusted', 0.21033135056495667)","('pensive', 0.09769123047590256)"
Adrian_Murrell_0001.jpg,"('happy', 0.03790769353508949)","('surprised', 0.13703103363513947)","('scared', 0.1213599368929863)","('sad', 0.07958994060754776)","('angry', 0.10366792976856232)","('disgusted', 0.2432585209608078)","('pensive', 0.2771848738193512)"
Adrian_Nastase_0001.jpg,"('happy', 0.015384781174361706)","('surprised', 0.10727333277463913)","('scared', 0.19398996233940125)","('sad', 0.13152959942817688)","('angry', 0.15313705801963806)","('disgusted', 0.22794431447982788)","('pensive', 0.17074096202850342)"
Adrian_Nastase_0002.jpg,"('happy', 0.00886315107345581)","('surprised', 0.09999918937683105)","('scared', 0.2391386479139328)","('sad', 0.10331942141056061)","('angry', 0.3362574875354767)","('disgusted', 0.17280584573745728)","('pensive', 0.039616260677576065)"
Adrien_Brody_0001.jpg,"('happy', 0.07721734046936035)","('surprised', 0.1954585611820221)","('scared', 0.2559022903442383)","('sad', 0.07392624020576477)","('angry', 0.18033602833747864)","('disgusted', 0.12614867091178894)","('pensive', 0.09101082384586334)"
Adrien_Brody_0002.jpg,"('happy', 0.3957310914993286)","('surprised', 0.18708492815494537)","('scared', 0.09037092328071594)","('sad', 0.06520231813192368)","('angry', 0.005541092250496149)","('disgusted', 0.0782526433467865)","('pensive', 0.1778169721364975)"
Adrien_Brody_0003.jpg,"('happy', 0.16985926032066345)","('surprised', 0.13356103003025055)","('scared', 0.20329143106937408)","('sad', 0.12876595556735992)","('angry', 0.04469844326376915)","('disgusted', 0.1619563102722168)","('pensive', 0.15786759555339813)"
Adrien_Brody_0004.jpg,"('happy', 0.38406631350517273)","('surprised', 0.1434425711631775)","('scared', 0.1954030841588974)","('sad', 0.20125852525234222)","('angry', 0.009109816513955593)","('disgusted', 0.031436555087566376)","('pensive', 0.03528323397040367)"
Adrien_Brody_0005.jpg,"('happy', 0.40177804231643677)","('surprised', 0.21540071070194244)","('scared', 0.11697984486818314)","('sad', 0.05585787445306778)","('angry', 0.009930331259965897)","('disgusted', 0.04430756717920303)","('pensive', 0.15574564039707184)"
Adrien_Brody_0006.jpg,"('happy', 0.03366425633430481)","('surprised', 0.15965698659420013)","('scared', 0.14023537933826447)","('sad', 0.06927789002656937)","('angry', 0.02460366114974022)","('disgusted', 0.08563346415758133)","('pensive', 0.48692840337753296)"
Adrien_Brody_0007.jpg,"('happy', 0.24213384091854095)","('surprised', 0.35438448190689087)","('scared', 0.15471991896629333)","('sad', 0.13486754894256592)","('angry', 0.008748268708586693)","('disgusted', 0.07222327589988708)","('pensive', 0.03292255476117134)"
Adrien_Brody_0008.jpg,"('happy', 0.7129448056221008)","('surprised', 0.07078295201063156)","('scared', 0.04437051713466644)","('sad', 0.029478035867214203)","('angry', 0.005769150331616402)","('disgusted', 0.04720145836472511)","('pensive', 0.08945295214653015)"
Adrien_Brody_0009.jpg,"('happy', 0.17722763121128082)","('surprised', 0.18374040722846985)","('scared', 0.1306687444448471)","('sad', 0.16983747482299805)","('angry', 0.022625373676419258)","('disgusted', 0.11523252725601196)","('pensive', 0.2006678432226181)"
Adrien_Brody_0010.jpg,"('happy', 0.2623478174209595)","('surprised', 0.13095110654830933)","('scared', 0.1524754762649536)","('sad', 0.12056513130664825)","('angry', 0.062420960515737534)","('disgusted', 0.17383545637130737)","('pensive', 0.0974041074514389)"
Adrien_Brody_0011.jpg,"('happy', 0.2330521047115326)","('surprised', 0.10938506573438644)","('scared', 0.12285035848617554)","('sad', 0.17792680859565735)","('angry', 0.031227704137563705)","('disgusted', 0.10049749165773392)","('pensive', 0.22506044805049896)"
Adrien_Brody_0012.jpg,"('happy', 0.3183608949184418)","('surprised', 0.223690465092659)","('scared', 0.14195597171783447)","('sad', 0.15930703282356262)","('angry', 0.0066526285372674465)","('disgusted', 0.09423787891864777)","('pensive', 0.05579513683915138)"
Afton_Smith_0001.jpg,"('happy', 0.05604496970772743)","('surprised', 0.0766943022608757)","('scared', 0.10160750895738602)","('sad', 0.05504898354411125)","('angry', 0.025399189442396164)","('disgusted', 0.0483136922121048)","('pensive', 0.6368913650512695)"
Agbani_Darego_0001.jpg,"('happy', 0.4068341553211212)","('surprised', 0.33878347277641296)","('scared', 0.09015440940856934)","('sad', 0.041719648987054825)","('angry', 0.014364947564899921)","('disgusted', 0.06472285836935043)","('pensive', 0.043420396745204926)"
